ID_x,First Name_x,Last Name_x,Team,Position,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,gameweek,team_position,team_id,ID_y,First Name_y,Last Name_y,short_name,waiver_pick,Team Name
24,Benjamin,White,1,2,90,0,0,0,2,0,0,0,1,0,0,0,2,7.8,2.0,2.0,1.2,1,0.0,0.01,0.01,1.82,0,False,8,2.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
38,Jhon,Durán,2,4,15,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.5,4.0,0.5,0,0.02,0.01,0.03,0.24,1,False,8,10.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
88,Nathan,Collins,4,2,90,0,0,0,2,0,0,0,0,0,0,0,11,36.2,22.0,4.0,6.2,1,0.0,0.03,0.03,1.33,1,False,8,15.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
136,Mitoma,Kaoru,5,3,30,0,0,0,0,0,0,0,0,0,0,0,5,5.2,3.7,21.0,3.0,0,0.21,0.01,0.22,0.93,1,False,8,8.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
180,Nicolas,Jackson,6,4,90,1,0,0,2,0,0,0,1,0,0,1,28,31.4,2.7,21.0,5.5,1,0.33,0.0,0.33,1.94,6,False,8,11.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
235,Jordan,Pickford,8,1,90,0,0,1,0,0,0,0,0,0,2,0,28,15.8,0.0,0.0,1.6,1,0.0,0.0,0.0,1.25,6,False,8,12.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
335,Andrew,Robertson,12,2,90,0,0,0,1,0,0,0,0,0,0,0,10,19.8,11.4,0.0,3.1,1,0.0,0.01,0.01,0.99,2,False,8,3.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
336,Dominik,Szoboszlai,12,3,90,0,0,0,1,0,0,0,1,0,0,0,8,10.8,5.8,23.0,4.0,1,0.22,0.02,0.24,0.99,1,False,8,6.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
351,Erling,Haaland,13,4,90,0,0,0,1,0,0,0,0,0,0,0,6,2.2,13.2,8.0,2.3,1,0.0,0.02,0.02,0.97,2,False,8,9.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
385,Marcus,Rashford,14,3,90,0,1,0,1,0,0,0,0,0,0,1,27,33.4,56.5,20.0,11.0,1,0.07,0.35,0.42,0.86,6,False,8,5.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
398,Anthony,Gordon,15,3,84,0,0,0,1,0,0,0,0,0,0,0,11,13.6,39.7,63.0,11.6,1,0.49,0.17,0.66,0.9,2,False,8,14.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
494,James,Maddison,18,3,45,0,1,0,1,0,0,0,0,0,0,0,24,32.2,64.8,10.0,10.7,1,0.0,0.6,0.6,0.25,4,False,8,7.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
495,Pedro,Porro,18,2,90,0,0,0,1,0,0,0,0,0,0,0,10,16.0,43.5,19.0,7.9,1,0.11,0.15,0.26,0.78,2,False,8,4.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
17,Bukayo,Saka,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,8,13.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
19,Emile,Smith Rowe,9,3,79,0,0,0,3,0,0,0,1,0,0,0,7,6.0,2.9,2.0,1.1,1,0.0,0.01,0.01,1.62,1,False,8,6.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
44,Ezri,Konsa Ngoyo,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,8,14.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
58,Ollie,Watkins,2,4,74,1,0,0,1,0,0,0,0,0,0,2,31,35.2,2.6,38.0,7.6,1,0.41,0.0,0.41,1.54,8,False,8,10.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
99,Bryan,Mbeumo,4,3,90,0,0,0,2,0,0,0,0,0,0,0,15,24.4,33.7,4.0,6.2,1,0.03,0.05,0.08,1.33,2,False,8,8.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
230,Dwight,McNeil,8,3,90,0,1,1,0,0,0,0,0,0,0,0,23,26.8,34.5,20.0,8.1,1,0.05,0.18,0.23,1.25,6,False,8,7.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
316,Darwin,Núñez Ribeiro,12,4,60,0,0,0,1,0,0,0,1,0,0,0,9,6.6,3.3,0.0,1.0,0,0.0,0.0,0.0,0.86,1,False,8,9.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
380,Lisandro,Martínez,14,2,90,0,0,0,1,0,0,0,0,0,0,0,11,20.0,13.0,17.0,5.0,1,0.02,0.02,0.04,0.86,2,False,8,15.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
383,André,Onana,14,1,90,0,0,0,1,0,0,0,0,0,1,0,10,10.6,13.0,0.0,2.4,1,0.0,0.19,0.19,0.86,2,False,8,12.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
395,Dan,Burn,15,2,90,0,0,0,1,0,0,0,1,0,0,0,5,17.0,0.8,2.0,2.0,1,0.0,0.0,0.0,1.12,1,False,8,3.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
422,Ola,Aina,16,2,90,0,0,1,0,0,0,0,0,0,0,0,28,11.6,7.4,0.0,1.9,1,0.0,0.04,0.04,1.12,6,False,8,4.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
443,Matz,Sels,16,1,90,0,0,1,0,0,0,0,0,0,7,3,34,51.6,0.0,0.0,5.2,1,0.0,0.0,0.0,1.12,11,True,8,1.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
514,Jarrod,Bowen,19,3,90,0,0,0,4,0,0,0,0,0,0,0,12,15.6,16.9,13.0,4.6,1,0.01,0.06,0.07,1.92,2,False,8,5.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
541,Matheus,Santos Carneiro Da Cunha,20,4,66,0,0,0,1,0,0,0,0,0,0,0,9,6.0,17.0,1.0,2.4,1,0.04,0.19,0.23,1.0,2,False,8,11.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
593,Matthijs,de Ligt,14,2,90,0,0,0,1,0,0,0,0,0,0,0,15,21.4,15.5,0.0,3.7,1,0.0,0.01,0.01,0.86,2,False,8,2.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
9,Gabriel,Martinelli Silva,1,3,84,0,0,0,2,0,0,0,0,0,0,0,9,6.8,16.8,15.0,3.9,1,0.06,0.39,0.45,0.85,2,False,9,6.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
54,Morgan,Rogers,2,3,56,0,0,0,0,0,0,0,0,0,0,0,-2,0.6,12.6,6.0,1.9,1,0.08,0.08,0.16,0.18,1,False,9,7.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
82,Dominic,Solanke-Mitchell,18,4,90,0,0,0,1,0,0,0,0,0,0,0,4,6.0,2.8,14.0,2.3,1,0.02,0.01,0.03,0.83,2,False,9,11.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
182,Cole,Palmer,6,3,90,1,0,0,1,0,0,0,0,0,0,3,35,40.8,21.9,19.0,8.2,1,0.05,0.26,0.31,1.92,10,True,9,8.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
255,Antonee,Robinson,9,2,90,0,0,0,1,0,0,0,0,0,0,0,12,18.0,7.5,5.0,3.1,1,0.02,0.03,0.05,0.79,2,False,9,5.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
293,Mads,Hermansen,11,1,90,0,0,0,3,0,0,0,0,0,2,0,5,18.6,0.0,0.0,1.9,1,0.0,0.0,0.0,1.73,1,False,9,1.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
306,Jamie,Vardy,11,4,90,1,0,0,3,0,0,0,0,0,0,2,36,44.0,29.6,44.0,11.8,1,0.54,0.07,0.61,1.73,8,False,9,10.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
317,Diogo,Teixeira da Silva,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,9,15.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
350,Joško,Gvardiol,13,2,90,0,0,1,0,0,0,0,0,0,0,3,32,27.8,46.1,14.0,8.8,1,0.07,0.16,0.23,0.21,9,True,9,2.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
361,Rúben,Gato Alves Dias,13,2,90,0,0,1,0,0,0,0,0,0,0,1,30,21.6,17.9,7.0,4.7,1,0.02,0.06,0.08,0.21,7,False,9,4.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
401,Alexander,Isak,15,4,90,1,0,0,2,0,0,0,0,0,0,0,22,32.2,12.8,56.0,10.1,1,1.21,0.09,1.3,1.64,6,False,9,9.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
413,Nick,Pope,15,1,90,0,0,0,2,0,0,0,0,0,5,0,13,37.2,0.0,0.0,3.7,1,0.0,0.0,0.0,1.64,2,False,9,12.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
498,Cristian,Romero,18,2,90,0,0,0,1,0,0,0,0,0,0,0,16,25.6,11.9,9.0,4.7,1,0.01,0.02,0.03,0.83,2,False,9,3.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
503,Son,Heung-min,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,9,13.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
578,Riccardo,Calafiori,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,9,14.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
18,William,Saliba,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,9,15.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
104,Ethan,Pinnock,4,2,90,0,0,0,3,0,0,0,0,0,0,0,11,27.6,30.8,2.0,6.0,1,0.0,0.2,0.2,1.3,1,False,9,2.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
110,Yoane,Wissa,4,4,90,1,1,0,3,0,0,0,0,0,0,1,38,40.6,2.9,55.0,9.9,1,1.44,0.02,1.46,1.3,10,True,9,11.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
148,Danny,Welbeck,5,4,72,1,0,1,0,0,0,0,0,0,0,1,27,30.4,12.1,38.0,8.1,1,0.63,0.01,0.64,0.65,7,False,9,9.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
177,Noni,Madueke,6,3,66,0,0,0,1,0,0,0,1,0,0,0,10,13.0,27.8,46.0,8.7,1,0.08,0.18,0.26,1.55,1,False,9,8.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
185,Robert,Sánchez,6,1,90,0,0,0,1,0,0,0,1,0,1,0,3,12.8,0.0,0.0,1.3,1,0.0,0.0,0.0,1.92,1,False,9,12.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
252,Raúl,Jiménez,9,4,90,0,0,1,0,0,0,0,0,0,0,0,10,11.2,37.3,33.0,8.2,1,0.47,0.24,0.71,0.41,2,False,9,10.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
328,Mohamed,Salah,12,3,90,1,0,0,2,0,0,0,0,0,0,3,33,38.6,15.8,47.0,10.1,1,0.38,0.08,0.46,1.03,10,False,9,5.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
339,Virgil,van Dijk,12,2,90,1,0,0,2,0,0,0,0,0,0,0,22,54.0,12.3,37.0,10.3,1,0.25,0.03,0.28,1.03,7,False,9,14.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
342,Bernardo,Veiga de Carvalho e Silva,13,3,90,0,0,1,0,0,0,0,0,0,0,0,16,12.0,27.7,8.0,4.8,1,0.0,0.07,0.07,0.21,3,False,9,13.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
347,Ederson,Santana de Moraes,13,1,90,0,0,1,0,0,0,0,0,0,2,0,23,19.6,0.0,0.0,2.0,1,0.0,0.0,0.0,0.21,6,False,9,1.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
355,Rico,Lewis,13,2,90,0,0,1,0,0,0,0,0,0,0,0,26,5.6,5.9,2.0,1.4,1,0.0,0.05,0.05,0.21,6,False,9,3.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
491,Brennan,Johnson,18,3,90,0,0,0,1,0,0,0,1,0,0,0,4,6.0,15.2,22.0,4.3,1,0.27,0.05,0.32,0.83,1,False,9,7.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
533,Rayan,Aït-Nouri,20,2,90,1,0,0,2,0,0,0,1,0,0,0,16,46.8,13.3,17.0,7.7,1,0.06,0.01,0.07,1.31,6,False,9,4.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
618,Georginio,Rutter,5,3,79,0,1,1,0,0,0,0,1,0,0,0,15,20.0,28.9,24.0,7.3,1,0.19,0.23,0.42,0.83,5,False,9,6.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
3,Gabriel,dos Santos Magalhães,1,2,53,0,0,0,1,0,0,0,0,0,0,0,7,4.4,0.7,0.0,0.5,1,0.0,0.0,0.0,0.39,1,False,9,14.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
4,Kai,Havertz,1,4,90,0,0,0,2,0,0,0,0,0,0,0,3,4.4,25.3,17.0,4.7,1,0.17,0.47,0.64,0.85,2,False,9,11.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
268,Liam,Delap,10,4,17,1,0,0,1,0,0,0,0,0,0,0,27,30.0,0.0,21.0,5.1,0,0.16,0.0,0.16,0.76,5,False,9,10.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
310,Alisson,Ramses Becker,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,9,12.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
311,Trent,Alexander-Arnold,12,2,90,0,0,0,2,0,0,0,0,0,0,0,3,10.2,25.7,3.0,3.9,1,0.05,0.24,0.29,1.03,1,False,9,2.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
326,Ibrahima,Konaté,12,2,90,0,0,0,2,0,0,0,0,0,0,0,12,17.6,1.6,0.0,1.9,1,0.0,0.02,0.02,1.03,1,False,9,4.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
327,Luis,Díaz,12,3,62,0,1,0,2,0,0,0,0,0,0,0,9,19.2,12.2,8.0,3.9,1,0.0,0.39,0.39,0.8,5,False,9,7.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
345,Kevin,De Bruyne,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,9,15.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
348,Phil,Foden,13,3,90,0,0,1,0,0,0,0,0,0,0,0,20,12.2,76.6,16.0,10.5,1,0.18,0.72,0.9,0.21,3,False,9,5.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
369,Diogo,Dalot Teixeira,14,2,90,0,0,0,2,0,0,0,0,0,0,0,2,17.8,31.0,12.0,6.1,1,0.38,0.15,0.53,2.98,1,False,9,13.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
447,Chris,Wood,16,4,80,2,0,0,1,0,0,0,0,0,0,3,60,66.4,16.1,40.0,12.3,1,0.35,0.01,0.36,0.76,13,True,9,9.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
492,Dejan,Kulusevski,18,3,61,0,0,0,1,0,0,0,1,0,0,0,1,2.0,12.7,35.0,5.0,1,0.1,0.02,0.12,0.75,1,False,9,6.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
505,Destiny,Udogie,18,2,90,0,0,0,1,0,0,0,0,0,0,0,18,17.4,19.0,4.0,4.0,1,0.0,0.06,0.06,0.83,2,False,9,3.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
508,Guglielmo,Vicario,18,1,90,0,0,0,1,0,0,0,0,0,5,0,20,35.4,0.0,0.0,3.5,1,0.0,0.0,0.0,0.83,3,False,9,1.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
571,Sávio 'Savinho',Moreira de Oliveira,13,3,90,0,0,1,0,0,0,0,0,0,0,3,32,29.4,75.4,44.0,14.9,1,0.07,0.87,0.94,0.21,6,False,9,8.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
6,Jurriën,Timber,1,2,75,0,0,0,1,0,0,0,0,0,0,0,4,14.8,11.6,2.0,2.8,1,0.0,0.02,0.02,0.54,2,False,9,15.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
15,David,Raya Martin,1,1,90,0,0,0,2,0,0,0,1,0,2,0,2,19.6,0.0,0.0,2.0,1,0.0,0.0,0.0,0.85,0,False,9,12.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
24,Benjamin,White,1,2,90,0,1,0,2,0,0,0,0,0,0,0,19,32.4,11.7,0.0,4.4,1,0.0,0.01,0.01,0.85,4,False,9,2.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
38,Jhon,Durán,2,4,33,0,0,0,1,0,0,0,0,0,0,0,0,5.6,1.8,22.0,2.9,0,0.29,0.0,0.29,0.12,1,False,9,11.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
88,Nathan,Collins,4,2,90,0,0,0,3,0,0,0,0,0,0,0,1,12.4,1.3,15.0,2.9,1,0.49,0.01,0.5,1.3,1,False,9,4.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
136,Mitoma,Kaoru,5,3,88,0,0,0,1,0,0,0,0,0,0,0,6,7.0,16.1,58.0,8.1,1,0.23,0.19,0.42,1.29,2,False,9,6.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
180,Nicolas,Jackson,6,4,77,1,0,0,1,0,0,0,0,0,0,3,35,37.4,31.5,17.0,8.6,1,0.56,0.04,0.6,1.92,9,False,9,9.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
235,Jordan,Pickford,8,1,90,0,0,0,1,0,0,0,0,0,2,0,12,24.4,0.0,0.0,2.4,1,0.0,0.01,0.01,1.26,2,False,9,1.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
335,Andrew,Robertson,12,2,62,0,0,0,2,0,0,0,0,0,0,0,2,4.6,0.5,0.0,0.5,1,0.0,0.0,0.0,0.8,1,False,9,13.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
351,Erling,Haaland,13,4,90,1,0,1,0,0,0,0,0,0,0,0,26,32.0,2.0,91.0,12.5,1,2.33,0.0,2.33,0.21,6,False,9,10.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
385,Marcus,Rashford,14,3,58,0,0,0,0,0,0,0,0,0,0,0,4,4.8,21.8,2.0,2.9,1,0.0,0.02,0.02,0.13,1,False,9,5.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
392,Harvey,Barnes,15,3,67,0,0,0,2,0,0,0,0,0,0,0,7,2.8,15.3,5.0,2.3,1,0.16,0.04,0.2,1.24,2,False,9,7.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
398,Anthony,Gordon,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,9,14.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
494,James,Maddison,18,3,61,0,0,0,1,0,0,0,0,0,0,0,11,16.0,18.9,44.0,7.9,1,0.14,0.06,0.2,0.75,2,False,9,8.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
495,Pedro,Porro,18,2,90,0,0,0,1,0,0,0,0,0,0,0,10,14.8,23.1,3.0,4.1,1,0.03,0.11,0.14,0.83,2,False,9,3.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
17,Bukayo,Saka,1,3,84,1,0,0,2,0,0,0,0,0,0,2,30,34.0,1.4,24.0,5.9,1,0.23,0.01,0.24,0.85,9,False,9,13.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
19,Emile,Smith Rowe,9,3,78,0,1,1,0,0,0,0,0,0,0,0,21,19.0,16.2,9.0,4.4,1,0.34,0.02,0.36,0.34,6,False,9,7.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
58,Ollie,Watkins,2,4,81,0,0,1,0,0,0,0,0,0,0,0,14,11.4,22.6,53.0,8.7,1,0.35,0.23,0.58,0.2,2,False,9,11.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
99,Bryan,Mbeumo,4,3,90,2,0,0,3,0,0,0,0,0,0,3,52,76.4,18.5,36.0,13.1,1,0.91,0.38,1.29,1.3,15,True,9,6.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
228,Michael,Keane,8,2,90,0,0,0,1,0,0,0,0,0,0,0,10,22.2,10.3,4.0,3.7,1,0.04,0.0,0.04,1.26,2,False,9,3.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
230,Dwight,McNeil,8,3,85,0,0,0,1,0,0,0,0,0,0,0,10,8.6,13.4,17.0,3.9,1,0.06,0.13,0.19,1.24,2,False,9,8.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
316,Darwin,Núñez Ribeiro,12,4,90,0,1,0,2,0,0,0,1,0,0,0,15,16.8,11.9,10.0,3.9,1,0.0,0.13,0.13,1.03,4,False,9,9.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
380,Lisandro,Martínez,14,2,90,0,0,0,2,0,0,0,0,0,0,0,11,20.6,1.0,0.0,2.2,1,0.0,0.01,0.01,2.98,1,False,9,14.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
383,André,Onana,14,1,90,0,0,0,2,0,0,0,0,0,1,0,2,11.0,0.0,0.0,1.1,1,0.0,0.0,0.0,2.98,1,False,9,1.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
395,Dan,Burn,15,2,90,0,0,0,2,0,0,0,0,0,0,0,5,8.6,1.1,6.0,1.6,1,0.06,0.07,0.13,1.64,1,False,9,15.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
422,Ola,Aina,16,2,90,0,0,0,1,0,0,0,0,0,0,0,17,20.6,5.7,2.0,2.8,1,0.0,0.02,0.02,0.76,2,False,9,2.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
443,Matz,Sels,16,1,90,0,1,0,1,0,0,0,0,0,0,0,13,2.6,0.0,0.0,0.3,1,0.0,0.0,0.0,0.76,5,False,9,12.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
514,Jarrod,Bowen,19,3,90,1,0,0,1,0,0,0,0,0,0,0,25,40.6,30.3,32.0,10.3,1,0.92,0.23,1.15,2.12,7,False,9,5.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
541,Matheus,Santos Carneiro Da Cunha,20,4,90,1,0,0,2,0,0,0,0,0,0,3,44,51.2,50.8,65.0,16.7,1,0.22,0.33,0.55,1.31,9,False,9,10.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
593,Matthijs,de Ligt,14,2,90,0,0,0,2,0,0,0,1,0,0,0,-3,1.4,1.3,4.0,0.7,1,0.0,0.01,0.01,2.98,0,False,9,4.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
9,Gabriel,Martinelli Silva,1,3,60,0,0,0,1,0,0,0,0,0,0,0,2,3.6,2.3,10.0,1.6,1,0.0,0.06,0.06,0.44,2,False,10,6.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
36,Lucas,Digne,2,2,90,0,0,0,4,0,0,0,0,0,0,0,5,27.8,53.8,3.0,8.5,1,0.02,0.15,0.17,2.44,0,False,10,2.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
54,Morgan,Rogers,2,3,68,1,0,0,1,0,0,0,0,0,0,2,33,38.6,20.9,34.0,9.4,1,0.75,0.02,0.77,0.96,9,False,10,7.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
82,Dominic,Solanke-Mitchell,18,4,90,2,1,0,1,0,0,0,0,0,0,3,71,71.0,0.3,64.0,13.5,1,1.52,0.0,1.52,1.86,16,True,10,11.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
182,Cole,Palmer,6,3,90,0,0,0,1,0,0,0,0,0,0,1,25,13.4,37.8,16.0,6.7,1,0.23,0.28,0.51,1.98,3,False,10,8.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
255,Antonee,Robinson,9,2,90,0,1,0,1,0,0,0,0,0,0,1,26,39.2,41.5,20.0,10.1,1,0.0,0.33,0.33,0.59,6,False,10,3.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
293,Mads,Hermansen,11,1,90,0,0,0,1,0,0,0,0,0,1,0,6,7.6,0.0,0.0,0.8,1,0.0,0.0,0.0,1.0,2,False,10,1.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
306,Jamie,Vardy,11,4,90,0,1,0,1,0,0,0,0,0,0,0,18,16.4,27.4,14.0,5.8,1,0.04,0.45,0.49,1.0,5,False,10,10.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
317,Diogo,Teixeira da Silva,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,10,15.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
350,Joško,Gvardiol,13,2,90,1,0,0,2,0,0,0,0,0,0,0,23,56.2,15.7,23.0,9.5,1,0.13,0.02,0.15,2.04,7,False,10,4.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
361,Rúben,Gato Alves Dias,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,10,13.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
401,Alexander,Isak,15,4,90,1,0,1,0,0,0,0,0,0,0,3,36,36.6,4.6,28.0,6.9,1,0.29,0.04,0.33,1.05,9,False,10,9.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
413,Nick,Pope,15,1,90,0,0,1,0,0,0,0,1,0,0,0,19,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.05,5,False,10,12.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
